Id,ParentId,CBS,UdM,Cantidad,Descripción,Precio unitario,BoQ Line Type
1501,1500,Z412400-0154,M2,5,Sub. Divisiones En Vidrio,413469,Position
1502,1495,C-10-90-40-0000-000,,0,ACCESORIOS DE BAÑO Y LAVANDERÍA,0,Level 5
1503,1502,C-10-90-40-1028-002,,0,ESPEJOS,0,Level 6
1504,1503,Z414600-0031,M2,21.46,Sub. Espejos en Baño,249492.6398,Position
1505,1464,C-20-00-00-0000-000,,0,ACABADOS INTERIORES,0,Level 3
1506,1505,C-20-10-00-0000-000,,0,ACABADOS DE MUROS,0,Level 4
1507,1506,C-20-10-10-0000-000,,0,ENCHAPADOS DE MUROS,0,Level 5
1508,1507,C-20-10-10-0930-001,,0,ENCHAPE CERAMICO DE MUROS,0,Level 6
1509,1508,P132319-0024,UN,1.01,Binda Boquilla Color Beige X 10Kg,55672.24752,Position
1510,1508,P132319-0086,KG,251.78,Pegacor Constructor Ceramico Gris Ref: 901161501,864.5320121,Position
1511,1508,P151513-0054,M2,9.94,Mos Prada 30x30 Multic,16645.85915,Position
1512,1508,P151713-0509,M2,22.7,Ceramica Mos Bianco 30x60 Blanco,51254.36784,Position
1513,1508,P151713-0902,M2,18.69,Ceramica Snow 31x60 Blanco Brillante Ref: KC03BL195,29070.5099,Position
1514,1508,S017300-0128,M2,48.89,M.O. Enchape Ceramico M2,14267.76007,Position
1515,1507,C-20-10-10-0930-043,,0,ENCHAPE CERAMICO DE MUROS PISCINA,0,Level 6
1516,1515,P132319-0034,UN,2.65,Boquilla Concolor Junta Estrecha Blanco X 5Kg Ref: 903051001,3391.29434,Position
1517,1515,P132319-0086,KG,597.11,Pegacor Constructor Ceramico Gris Ref: 901161501,864.5127531,Position
1518,1515,P151713-0779,M2,132.69,Piso Pared Natal Azul 20.5 x 20.5 Ref. 201093151,19314.88997,Position
1519,1515,S017300-0128,M2,132.69,M.O. Enchape Ceramico M2,14267.75997,Position
1520,1506,C-20-10-30-0000-000,,0,RECUBRIMIENTO DE PAREDES - PAPEL DE COLGADURA,0,Level 5
1521,1520,C-20-10-30-0924-006,,0,PAÑETE DE MUROS,0,Level 6
1522,1521,P131311-0007,BT,153.83,Cemento Gris X 50Kg,16307.72567,Position
1523,1521,P131513-0028,M3,21.98,Mortero Pañete (Mezcla Obra),91953.15332,Position
1524,1521,P152111-0028,UN,0.49,Pintuco Latex PulgAntes Graniacrilica Pulg 564 X 200Kg,3200375.571,Position
1525,1521,S017300-0259,M2,1066.78,M.O. Pañete Interior M2,11197.09,Position
1526,1520,C-20-10-30-0924-010,,0,FILOS Y DILATACIONES,0,Level 6
1527,1526,S017300-0165,ML,175,M.O. Filos Y Dilataciones Pañete,2956.03,Position
1528,1520,C-20-10-30-0924-011,,0,RIZO MURO,0,Level 6
1529,1528,Z415600-0079,M2,416.58,Sub. Rizo Muros M2,9881,Position
1530,1520,C-20-10-30-0924-018,,0,REMATES DE PAÑETE,0,Level 6
1531,1530,P131311-0007,BT,1.85,Cemento Gris X 50Kg,16343.02162,Position
1532,1530,P131513-0028,M3,0.31,Mortero Pañete (Mezcla Obra),91674.6129,Position
1533,1530,S017300-0325,M2,1,M.O. Remates Pañetes,263364.16,Position
1534,1506,C-20-10-60-0000-000,,0,ACABADOS ESPECIALES DE MURO,0,Level 5
1535,1534,C-20-10-60-0970-002,,0,FACHADA EN DECK,0,Level 6
1536,1535,Z411000-0148,UN,12.9,Sub. Piso Deck,136933.3302,Position
1537,1506,C-20-10-70-0000-000,,0,PINTURA DE MUROS,0,Level 5
1538,1537,C-20-10-70-0991-004,,0,ESTUCO Y VINILO 3 MANOS,0,Level 6
1539,1538,Z415600-0004,M2,562.72,Sub. Estuco Y Pintura Muros M2,12937.73001,Position
1540,1505,C-20-30-00-0000-000,,0,PISOS,0,Level 4
1541,1540,C-20-30-10-0000-000,,0,TRATAMIENTO PARA PISOS - AFINADOS,0,Level 5
1542,1541,C-20-30-10-0932-001,,0,AFINADO DE PISO,0,Level 6
1543,1542,P131311-0007,BT,118.93,Cemento Gris X 50Kg,16307.41831,Position
1544,1542,P131513-0030,M3,17.32,Mortero Pisos (Mezcla Obra),104952.6726,Position
1545,1542,S017300-0010,M2,412.37,M.O. Afinado De Pisos M2 Mortero,9565.819992,Position
1546,1541,C-20-30-10-0932-002,,0,AFINADO DE PISO (ML),0,Level 6
1547,1546,P131311-0007,BT,6.05,Cemento Gris X 50Kg,16302.3686,Position
1548,1546,P131513-0030,M3,0.86,Mortero Pisos (Mezcla Obra),105443.6279,Position
1549,1546,S017300-0011,ML,36,M.O. Afinado De Pisos ML,6127.26,Position
1550,1541,C-20-30-10-0932-003,,0,AFINADO DE PISO IMPERMEABILIZADO,0,Level 6
1551,1550,P131311-0007,BT,61.28,Cemento Gris X 50Kg,16307.17183,Position
1552,1550,P131513-0030,M3,8.92,Mortero Pisos (Mezcla Obra),105001.9372,Position
1553,1550,P132517-0028,UN,0.36,Sika 1 X 220Kg,1510720.444,Position
1554,1550,S017300-0010,M2,141.65,M.O. Afinado De Pisos M2 Mortero,9565.819979,Position
1555,1541,C-20-30-10-0932-007,,0,AFINADO DE PISO IMPERMEABILIZADO (2 CARGUES),0,Level 6
1556,1555,P131311-0007,BT,199.71,Cemento Gris X 50Kg,16307.62511,Position
1557,1555,P131513-0030,M3,29.08,Mortero Pisos (Mezcla Obra),104968.9584,Position
1558,1555,P132517-0028,UN,1.78,Sika 1 X 220Kg,1493657.382,Position
1559,1555,P133121-0019,RLL,11.08,Malla Gallinero 1.50X1.36Mts,74744.94224,Position
1560,1555,S017300-0010,M2,1384.94,M.O. Afinado De Pisos M2 Mortero,9565.819999,Position
1561,1540,C-20-30-20-0000-000,,0,PISOS ENCHAPADOS,0,Level 5
1562,1561,C-20-30-20-0930-010,,0,PISO EN CERAMICA,0,Level 6
1563,1562,P132319-0024,UN,9.25,Binda Boquilla Color Beige X 10Kg,55805.92108,Position
1564,1562,P132319-0086,KG,770.49,Pegacor Constructor Ceramico Gris Ref: 901161501,864.521681,Position
1565,1562,P151713-0903,M2,154.1,Ceramica City 31x60 Blanco Ref: KC04BL222,30399.40461,Position
1566,1562,S017300-0128,M2,149.61,M.O. Enchape Ceramico M2,14267.75998,Position
1567,1561,C-20-30-20-0930-016,,0,GUARDAESCOBA EN CERAMICA,0,Level 6
1568,1567,P132319-0024,UN,8.83,Binda Boquilla Color Beige X 10Kg,55829.547,Position
1569,1567,P132319-0086,KG,434.58,Pegacor Constructor Ceramico Gris Ref: 901161501,864.5152331,Position
1570,1567,P151713-0903,M2,86.92,Ceramica City 31x60 Blanco Ref: KC04BL222,30398.17315,Position
1571,1567,S017300-0177,ML,144.86,M.O. Guardaescoba Ceromica,7347.319412,Position
1572,1561,C-20-30-20-0930-045,,0,PISO EN CERAMICA PISCINA,0,Level 6
1573,1572,P132319-0024,UN,8.44,Binda Boquilla Color Beige X 10Kg,55806.86611,Position
1574,1572,P132319-0086,KG,1898.19,Pegacor Constructor Ceramico Gris Ref: 901161501,864.5200006,Position
1575,1572,P151713-0164,M2,421.82,Ceramica Piso Pared Egeo Blanco 20.5X20.5 Ref: 202204001,19611,Position
1576,1572,S017300-0128,M2,421.82,M.O. Enchape Ceramico M2,14267.75999,Position
1577,1540,C-20-30-30-0000-000,,0,PISOS EN ESPECIALIDADES,0,Level 5
1578,1577,C-20-30-30-0964-001,,0,PISO EN DECK,0,Level 6
1579,1578,Z411000-0148,UN,270.65,Sub. Piso Deck,136933.33,Position
1580,1540,C-20-30-85-0000-000,,0,PISOS DE ACCESO,0,Level 5
1581,1580,C-20-30-85-0932-005,,0,MEDIA CAÑA EN MORTERO,0,Level 6
1582,1581,P131311-0007,BT,5.73,Cemento Gris X 50Kg,16304.28098,Position
1583,1581,P131513-0030,M3,0.83,Mortero Pisos (Mezcla Obra),105497.6867,Position
1584,1581,S017300-0238,ML,99.32,M.O. Mediacaña En Mortero,6127.259968,Position
1585,1505,C-20-40-00-0000-000,,0,ACABADOS DE ESCALERAS,0,Level 4
1586,1585,C-20-40-20-0000-000,,0,ENCHAPADO DE ESCALERAS,0,Level 5
1587,1586,C-20-40-20-0930-020,,0,ALISTADO Y ACABADO DE PASOS ESCALERAS,0,Level 6
1588,1587,P131511-0030,M3,1.51,Concreto 3000 Psi Grava Fina,405546.298,Position
1589,1587,Z413100-0027,M2,28.75,Sub. Sobrepiso En Concreto,12124.36383,Position
1590,1587,Z415300-0052,ML,41.8,Sub. cinta antideslizante 3M,5000.379904,Position
1591,1505,C-20-50-00-0000-000,,0,ACABADOS DE TECHOS,0,Level 4
1592,1591,C-20-50-10-0000-000,,0,TECHOS EN PAÑETE O DRYWALL,0,Level 5
1593,1592,C-20-50-10-0991-008,,0,ESTUCO Y VINILO TECHOS,0,Level 6
1594,1593,Z415600-0011,M2,6.71,Sub. Estuco Y Pintura Techos M2,12937.73025,Position
1595,1592,C-20-50-10-0991-023,,0,PINTURA CIELO RASO EN DRYWALL - M2,0,Level 6
1596,1595,Z415600-0022,M2,633.82,Sub. Pintura Cielo Raso M2,11569.02001,Position
1597,1395,D-00-00-00-0000-000,,0,D-SERVICIOS - INSTALACIONES,0,Level 2
1598,1597,D-20-00-00-0000-000,,0,PLOMERÍA,0,Level 3
1599,1598,D-20-10-00-0000-000,,0,REDES DE DISTRIBUCION DE AGUA POTABLE,0,Level 4
1600,1599,D-20-10-10-0000-000,,0,TANQUE DE AGUA POTABLE,0,Level 5
1601,1600,D-20-10-10-0710-010,,0,IMPERMEABILIZACION TANQUE DE AGUA,0,Level 6
1602,1601,Z414000-0016,M2,560.57,Sub. Impermeabilizacion Tanque,58833.22001,Position
1603,1600,D-20-10-10-1330-003,,0,TANQUE IND,0,Level 6
1604,1603,P131511-0002,M3,9.33,Concreto 1500 Psi Grava Comun,322866.4427,Position
1605,1603,P131511-0100,M3,147.2,Concreto 4000 Psi Grava Comun Bombeable Baja Permeabilidad,465374.7393,Position
1606,1603,P132319-0045,RLL,28.04,Cinta Pvc A 22 X 15Mts,357056.6705,Position
1607,1603,P133121-0002,KG,17663.94,Acero De Refuerzo A-60,3982.67,Position
1608,1603,S017300-0089,M2,184.66,M.O. Concreto De Limpieza,5313.927109,Position
1609,1603,S017300-0229,KG,16822.8,M.O. Manejo De Acero De Refuerzo,111.2799998,Position
1610,1603,S017300-0349,M2,140.19,M.O. Tanque De Agua,414440,Position
1611,1603,Z413100-0004,M3,144.4,Sub. Bomba Estacionaria,45901.49307,Position
1612,1599,D-20-10-20-0000-000,,0,EQUIPO DE AGUA POTABLE,0,Level 5
1613,1612,D-20-10-20-2211-001,,0,EQUIPO DE PRESIÓN,0,Level 6
1614,1613,H513111-0019,UN,1,Equipo De Presion Agua Potable (Caudal 1.58Lts/Seg),123760000,Position
1615,1599,D-20-10-40-0000-000,,0,REDES DE SUMINISTRO,0,Level 5
1616,1615,D-20-10-40-2200-002,,0,INSTALACIONES HIDROSANITARIAS (APARTAMENTO O CASA),0,Level 6
1617,1616,Z416300-0389,GLB,937.27,Sub. Redes Hidrosanitarias y gas club house,55186.02,Position
1618,1599,D-20-10-60-0000-000,,0,APARATOS SANITARIOS,0,Level 5
1619,1618,D-20-10-60-2240-001,,0,GRIFERIA DUCHA,0,Level 6
1620,1619,P311100-0359,UN,7,Griferia Ducha Monocontrol SSB Palma Ref: PM4020001,201387.27,Position
1621,1618,D-20-10-60-2240-003,,0,GRIFERIA LAVAMANOS,0,Level 6
1622,1621,P311100-0358,UN,12,Griferia lavamanos Palma medio Ref: PM1010001,126279.23,Position
1623,1621,P311100-0383,UN,12,Desague Lavamanos Push con Rebose Ref: KR38CR008,74734.38,Position
1624,1621,P312500-0037,UN,2,Griflex Para Lavamanos X 12Und Ref: 380188881,25218.48,Position
1625,1621,P312500-0058,UN,12,Sifon En P Gris Ref: 935080001,7405.37,Position
1626,1618,D-20-10-60-2241-002,,0,SANITARIO DE TANQUE,0,Level 6
1627,1626,P311900-0039,UN,11,Sanitario Ecoclean Ref: O26001001,386138.34,Position
1628,1626,P312500-0040,UN,11,Griflex Plastico Para Sanitario 55Cm Ref: 380500001,29666.7,Position
1629,1626,S017319-0049,UN,11,M.O. Instalacion Aparatos,32467.19,Position
1630,1618,D-20-10-60-2241-003,,0,LAVAMANOS,0,Level 6
1631,1630,P311311-0008,UN,8,Lavamanos De Incrustar Novara Antibacterial Ref: O19301001,206013.99,Position
1632,1630,P312500-0039,UN,16,Griflex Plastico Para Lavamanos 60Cm Ref: 380120001,2622.76,Position
1633,1630,S017319-0049,UN,8,M.O. Instalacion Aparatos,32467.19,Position
1634,1618,D-20-10-60-2241-007,,0,TURCO Y/O SAUNA,0,Level 6
1635,1634,H513100-0034,UN,1,Sistema Generador De Calor Para Sauna,37269717.1,Position
1636,1634,H513100-0035,UN,1,Sistema Generador De Vapor Para Turco,13211553.3,Position
1637,1618,D-20-10-60-2241-010,,0,REJILLAS DE PISO,0,Level 6
1638,1637,P312700-0025,UN,1.41,Rejilla Metalica 3 PulgX2 Pulg Con Sosco,4729.588652,Position
1639,1637,P312700-0028,UN,0.1,Rejilla Metalica De Piso 4 PulgX3 Pulg,4515.3,Position
1640,1637,S017316-0081,UN,10,M.O. Instalacion Rejillas De Piso,7927.05,Position
1641,1618,D-20-10-60-2241-019,,0,ESTACION CAMBIA PAÑALES,0,Level 6
1642,1641,P312531-0001,UN,1,Cambiador De Pañales para Bebes,520000,Position
1643,1618,D-20-10-60-2241-025,,0,LAVAMANOS BAÑO PRINCIPAL,0,Level 6
1644,1643,P311311-0001,UN,4,Lavamanos Con Pedestal Milano Ref: 514111001,93466.03,Position
1645,1643,P312500-0039,UN,8,Griflex Plastico Para Lavamanos 60Cm Ref: 380120001,2622.76,Position
1646,1643,S017319-0049,UN,4,M.O. Instalacion Aparatos,32467.19,Position
1647,1618,D-20-10-60-2242-001,,0,ORINAL,0,Level 6
1648,1647,P312100-0001,UN,4,Combo Orinal Gotta Antibacterial Incluye Griferia De Pared Push Ref: Co351A001,783832.77,Position
1649,1618,D-20-10-60-2242-002,,0,BARRA DISCAPACITADOS,0,Level 6
1650,1649,P311717-0019,UN,4,Barra Minusvalidos Abatible de Giro Vertical,378523.2,Position
1651,1649,P311717-0025,UN,4,Barra de Seguridad 30 Pulgadas Ref: 706570001,138378.9,Position
1652,1597,D-40-00-00-0000-000,,0,PROTECCION CONTRA FUEGO,0,Level 3
1653,1652,D-40-10-00-0000-000,,0,REDES DE EXTINCION DE INCENDIOS,0,Level 4
1654,1653,D-40-10-90-0000-000,,0,COMPONENTES SUPLEMENTARIOS DE PROTECCION CONTRAFUEGO,0,Level 5
1655,1654,D-40-10-90-2611-002,,0,PUERTA CORTAFUEGO SUBESTACIÓN,0,Level 6
1656,1655,S017316-0078,UN,1,M.O. Instalacion Puerta Metalica,38564.81,Position
1657,1655,Z412400-0208,UN,1,Sub. Puerta cortafuego 2.50 x 2.50,2706438.24,Position
1658,1597,D-50-00-00-0000-000,,0,ELÉCTRICO,0,Level 3
1659,1658,D-50-10-00-0000-000,,0,GENERACION DE ENERGÍA,0,Level 4
1660,1659,D-50-10-10-0000-000,,0,GENERADORES DE ENERGIA,0,Level 5
1661,1660,D-50-10-10-2632-001,,0,PLANTA ELéCTRICA DE EMERGENCIA,0,Level 6
1662,1661,P351100-0002,UN,1,Ducto Enfocador Para Planta Electrica De Emergencia,3129700,Position
1663,1661,P351100-0027,UN,1,Cabina Insonora para Planta Electrica de 100 KVA - 220 VAC,49328998.72,Position
1664,1661,Z412400-0293,ML,60,Sub. Ducto de Escape de Gases Para Planta Electrica 6 Pulg,805191.86,Position
1665,1661,Z416300-0153,UN,1,Sub. Montaje Y Conexion Aparatos Y Equipos,6875820,Position
1666,1661,Z417600-0183,UN,1,Sub. Planta Electrica de 200 KVA,217342671,Position
1667,1658,D-50-30-00-0000-000,,0,REDES ELÉCTRICAS Y DISTRIBUCION BAJA TENSION,0,Level 4
1668,1667,D-50-30-10-0000-000,,0,REDES ELECTRICAS,0,Level 5
1669,1668,D-50-30-10-2620-002,,0,INSTALACIONES ELECTRICAS,0,Level 6
1670,1669,Z417611-0019,M2,937.27,Sub. Instalaciones Electricas Club House,29408.50001,Position
1671,1658,D-50-40-00-0000-000,,0,ILUMINACION INTERIOR,0,Level 4
1672,1671,D-50-40-10-0000-000,,0,CONTROLES PARA ILUMINACION,0,Level 5
1673,1672,D-50-40-10-2650-003,,0,CONTROLES PARA ILUMINACIÓN,0,Level 6
1674,1673,Z417600-0134,GLB,1364,Sub. Sistema De Iluminacion,5013.95,Position
1675,1671,D-50-40-50-0000-000,,0,LUMINARIAS,0,Level 5
1676,1675,D-50-40-50-2650-001,,0,ILUMINACION INTERIOR,0,Level 6
1677,1676,Z417600-0164,M2,1364,Sub. Iluminacion Sotanos,25923.87,Position
1678,1675,D-50-40-50-2651-007,,0,ILUMINACION SALA DE VENTAS,0,Level 6
1679,1678,Z417611-0015,GLB,937.27,Sub. Iluminacion Sala de ventas inlcuido exteriores,93600,Position
1680,1395,E-00-00-00-0000-000,,0,E-EQUIPOS Y MOBILIARIO,0,Level 2
1681,1680,E-20-00-00-0000-000,,0,MOBILIARIO,0,Level 3
1682,1681,E-20-10-00-0000-000,,0,MUEBLES FIJO,0,Level 4
1683,1682,E-20-10-30-0000-000,,0,"MUEBLES DE COCINA, BAÑO Y CLOSET",0,Level 5
1684,1683,E-20-10-30-1236-003,,0,MESON GRANITO,0,Level 6
1685,1684,P212323-0013,UN,0.93,Estructura Soporte Para Meson,162998.3333,Position
1686,1684,Z410611-0196,ML,2.56,Sub. Meson Quartztone Blanco Polar,352899.4648,Position
1687,1684,Z414000-0069,ML,2.76,Sub. Meson Adicional,405188.5362,Position
1688,1683,E-20-10-30-1250-003,,0,MUEBLE LAVADERO,0,Level 6
1689,1688,Z411000-0038,UN,1,Sub. Mueble Lavadero,244962.69,Position
1690,1683,E-20-10-30-2241-008,,0,LAVADERO EN GRANITO O FIBRA DE VIDRIO,0,Level 6
1691,1690,P311311-0121,UN,1,Lavadero Aqua Blanco Brillante de 48x51 Ref. VROP01-0016-000,171478.5,Position
1692,1690,S017316-0049,UN,1,M.O. Instalacion Lavadero,32467.19,Position
1693,1690,Z411000-0038,UN,1,Sub. Mueble Lavadero,244962.69,Position
1694,1682,E-20-10-90-0000-000,,0,OTROS MUEBLES FIJOS,0,Level 5
1695,1694,E-20-10-90-0642-001,,0,MUEBLE EN MADERA,0,Level 6
1696,1695,Z411000-0086,UN,1,Sub. Mueble piscina,48215508,Position
1697,1694,E-20-10-90-1240-005,,0,DOTACION SALON COMUNAL,0,Level 6
1698,1697,P211325-0147,GLB,1,Dotacion Salon Comunal,189280000,Position
1699,1395,F-00-00-00-0000-000,,0,F-CONSTRUCCIONES ESPECIALES Y DEMOLICIONES,0,Level 2
1700,1699,F-10-00-00-0000-000,,0,CONSTRUCCIONES ESPECIALES,0,Level 3
1701,1700,F-10-20-00-0000-000,,0,ESTRUCTURA ESPECIALES,0,Level 4
1702,1701,F-10-20-70-0000-000,,0,ESTRUCTURA DE SOPORTE VERTICAL,0,Level 5
1703,1702,F-10-20-70-1330-001,,0,SALON COMUNAL IND,0,Level 6
1704,1703,Z410611-0123,M2,426.03,Sub. Obras Comunales,1397255.82,Position
1705,1700,F-10-50-00-0000-000,,0,COMPONENTES ESPECIALES,0,Level 4
1706,1705,F-10-50-10-0000-000,,0,PISCINAS,0,Level 5
1707,1706,F-10-50-10-1311-002,,0,IMPERMEABILIZACION PISCINA,0,Level 6
1708,1707,S017300-0186,M2,860.99,M.O. Impermeabilizacion Con Manto,283986.73,Position
1709,1706,F-10-50-10-2250-001,,0,EQUIPOS Y ACCESORIOS DE PISCINA,0,Level 6
1710,1709,H511100-0007,UN,1,Equipo Para Piscina,246229619.9,Position
1711,1395,G-00-00-00-0000-000,,0,G-TRABAJOS DE SITIO - URBANISMOS - REDES,0,Level 2
1712,1711,G-20-00-00-0000-000,,0,MEJORAS DE SITIO,0,Level 3
1713,1712,G-20-60-00-0000-000,,0,DESARROLLO DEL EXTERIORES,0,Level 4
1714,1713,G-20-60-20-0000-000,,0,CERRAMIENTO PERIMETRAL PERMANENTES Y PORTONES,0,Level 5
1715,1714,G-20-60-20-0834-001,,0,PUERTA CUARTO DE BASURAS,0,Level 6
1716,1715,P171113-0048,UN,1,Puerta Persiana Shut De Basuras,1031955,Position
1717,1715,S017316-0078,UN,1,M.O. Instalacion Puerta Metalica,38564.81,Position
1718,1714,G-20-60-20-0834-002,,0,PUERTA CUARTO DE BOMBAS,0,Level 6
1719,1718,P171113-0047,UN,1,Puerta Persiana Cuarto De Bombas,1031955,Position
1720,1718,S017316-0078,UN,1,M.O. Instalacion Puerta Metalica,38564.81,Position
1721,1395,X-00-00-00-0000-000,,0,X-GASTOS GENERALES Y PRELIMINARES,0,Level 2
1722,1721,X-10-00-00-0000-000,,0,COSTOS INDIRECTOS DE OBRA,0,Level 3
1723,1722,X-10-50-00-0000-000,,0,MANTENIMIENTO Y LIMPIEZA,0,Level 4
1724,1723,X-10-50-10-0000-000,,0,ASEO,0,Level 5
1725,1724,X-10-50-10-0174-004,,0,RETIRO DE ESCOMBROS,0,Level 6
1726,1725,Z410131-0005,VJ,20,Sub. Retiro De Escombro Con Cargue,152645.27,Position
1727,1724,X-10-50-10-0174-005,,0,ASEO OBRA BLANCA,0,Level 6
1728,1727,S017300-0041,UN,4,M.O. Aseo Grueso Inmuebles,732648,Position
1729,1724,X-10-50-10-0174-008,,0,ASEO VENTANERIA,0,Level 6
1730,1729,S017300-0044,M2,214.15,M.O. Aseo Vidrios,2562.559981,Position
1731,0,1998,,0,OBRAS EXTERIORES,0,Level 1
1732,1731,A-00-00-00-0000-000,,0,A-SUBESTRUCTURA - CIMENTACION,0,Level 2
1733,1732,A-10-00-00-0000-000,,0,CIMENTACION,0,Level 3
1734,1733,A-10-20-00-0000-000,,0,CIMENTACIONES ESPECIALES,0,Level 4
1735,1734,A-10-20-80-0000-000,,0,VIGAS DE CIMENTACION,0,Level 5
1736,1735,A-10-20-80-0330-005,,0,VIGA DE CIMENTACIÓN,0,Level 6
1737,1736,P131511-0020,M3,28.18,Concreto 3000 Psi Grava Comun Bombeable,398965.7335,Position
1738,1736,P133121-0002,KG,3758.41,Acero De Refuerzo A-60,3982.674546,Position
1739,1736,S017300-0229,KG,3579.44,M.O. Manejo De Acero De Refuerzo,111.2800689,Position
1740,1736,S017300-0363,M3,26.84,M.O. Vigas De Cimentacion,275600,Position
1741,1732,A-20-00-00-0000-000,,0,CERRAMIENTOS SUBTERRÁNEOS,0,Level 3
1742,1741,A-20-10-00-0000-000,,0,MUROS DE CERRAMIENTO SUBTERRÁNEO,0,Level 4
1743,1742,A-20-10-20-0000-000,,0,MURO DE LIMPIEZA,0,Level 5
1744,1743,A-20-10-20-0920-016,,0,MURO LIMPIEZA EN SUPERBOARD,0,Level 6
1745,1744,Z413300-0028,M2,511.95,Sub. Superboard M2,61445.47001,Position
1746,1744,Z415600-0046,M2,511.95,Sub. Pintura Epoxica M2,9677.709991,Position
1747,1732,A-40-00-00-0000-000,,0,PLACAS DE CONTRA PISO,0,Level 3
1748,1747,A-40-90-00-0000-000,,0,COMPONENTES SUPLEMENTARIOS DE SOBRE PLACA,0,Level 4
1749,1748,A-40-90-30-0000-000,,0,IMPERMEABILIZACION EN PLACA DE CONTRA PISO,0,Level 5
1750,1749,A-40-90-30-0710-013,,0,IMPERMEABILIZACIÓN EN PLACA DE CONTRA PISO,0,Level 6
1751,1750,S017313-0016,M2,683,M.O. Impermeabilizacion,130000,Position
1752,1731,B-00-00-00-0000-000,,0,B-ESTRUCTURA Y FACHADAS,0,Level 2
1753,1752,B-10-00-00-0000-000,,0,SUPERESTRUCTURA,0,Level 3
1754,1753,B-10-10-00-0000-000,,0,CONSTRUCCION ESTRUCTURA DE ENTREPISOS,0,Level 4
1755,1754,B-10-10-50-0000-000,,0,RAMPAS ESTRUCTURALES,0,Level 5
1756,1755,B-10-10-50-0330-027,,0,RAMPA VEHICULAR,0,Level 6
1757,1756,P131511-0020,M3,42.49,Concreto 3000 Psi Grava Comun Bombeable,398929.4462,Position
1758,1756,P133121-0002,KG,2092.3,Acero De Refuerzo A-60,3982.670764,Position
1759,1756,P133121-0027,KG,2989,Malla Electrosoldada Estandar,4762.800917,Position
1760,1756,S017300-0229,KG,4981.67,M.O. Manejo De Acero De Refuerzo,111.2799463,Position
1761,1756,S017300-0314,M2,182.85,M.O. Rampa Vehicular,229307.67,Position
1762,1755,B-10-10-50-0330-028,,0,RAMPA PEATONAL,0,Level 6
1763,1762,P131511-0020,M3,0.47,Concreto 3000 Psi Grava Comun Bombeable,401870.5106,Position
1764,1762,P131511-0242,M3,12.13,Concreto 4000 Psi Grava Fina Asent = 6 Pulg,440760.1772,Position
1765,1762,P133121-0002,KG,662.58,Acero De Refuerzo A-60,3982.659966,Position
1766,1762,P133121-0027,KG,946.54,Malla Electrosoldada Estandar,4762.802375,Position
1767,1762,S017300-0287,M2,127.41,M.O. Placa Contrapiso H=0.10,44382.12997,Position
1768,1754,B-10-10-90-0000-000,,0,COMPONENTES SUPLEMENTARIOS DE LA CONSTRUCCION DE ENTREPISOS,0,Level 5
1769,1768,B-10-10-90-0553-001,,0,CARCAMO,0,Level 6
1770,1769,P131511-0020,M3,3.18,Concreto 3000 Psi Grava Comun Bombeable,398335.2516,Position
1771,1769,P133121-0002,KG,384.48,Acero De Refuerzo A-60,3982.620448,Position
1772,1769,S017300-0068,ML,13.44,M.O. Carcamo,106343.3802,Position
1773,1769,S017300-0229,KG,366.17,M.O. Manejo De Acero De Refuerzo,111.2790507,Position
1774,1752,B-20-00-00-0000-000,,0,CERRAMIENTO VERTICAL EXTERIOR - FACHADAS,0,Level 3
1775,1774,B-20-10-00-0000-000,,0,MUROS EXTERIORES,0,Level 4
1776,1775,B-20-10-10-0000-000,,0,ENCHAPES MURO EXTERIOR,0,Level 5
1777,1776,B-20-10-10-0924-003,,0,FILOS Y DILATACIONES FACHADA,0,Level 6
1778,1777,S017300-0164,ML,2293.23,M.O. Filos Y Dilataciones Fachada Pañete,4106.215731,Position
1779,1775,B-20-10-20-0000-000,,0,CONSTRUCCION DE MURO EXTERIOR,0,Level 5
1780,1779,B-20-10-20-0330-032,,0,VIGA CANCHADA,0,Level 6
1781,1780,P131511-0020,M3,0.68,Concreto 3000 Psi Grava Comun Bombeable,400896.9118,Position
1782,1780,P133121-0002,KG,34.17,Acero De Refuerzo A-60,3982.320457,Position
1783,1780,S017300-0229,KG,32.54,M.O. Manejo De Acero De Refuerzo,111.2799631,Position
1784,1780,S017300-0360,ML,32.54,M.O. Viga Remate,12480,Position
1785,1779,B-20-10-20-0421-001,,0,MAMPOSTERIA DE FACHADA EN LADRILLO,0,Level 6
1786,1785,P131311-0007,BT,16.35,Cemento Gris X 50Kg,16302.863,Position
1787,1785,P131513-0029,M3,2.34,Mortero Pega (Mezcla Obra),91775.2265,Position
1788,1785,P132119-0056,UN,17425.13,Ladrillo Prensado Liviano Cocoa Ref: Lprl6Co,1051.999943,Position
1789,1785,P132119-0095,UN,3855.46,Ladrillo Prensado Liviano Capuchino Ref: LPRL6CPV2H,849.9998184,Position
1790,1785,P133121-0010,KG,401.64,"Grafil Recto 3,00 - 9,00mm",4750.84389,Position
1791,1785,S017300-0225,M2,361.77,M.O. Mamposteria Ladrillo Portante Fachada M2,27121.84999,Position
1792,1785,S017300-0229,KG,397.66,M.O. Manejo De Acero De Refuerzo,111.2796359,Position
1793,1779,B-20-10-20-0421-005,,0,HILADA PARADA,0,Level 6
1794,1793,P131311-0007,BT,2.35,Cemento Gris X 50Kg,16280.93191,Position
